Date,Subject,Snippet,Prediction,Confidence,Source
2024-06-12 00:38:55.081722,Historical Ingestion,Got meh... When?,Ham,96.2112371665264,Dataset
2024-11-14 04:32:55.081722,Historical Ingestion,K..k..any special today?,Ham,94.36500931654754,Dataset
2024-06-27 10:58:55.081722,Historical Ingestion,We'll join the  &lt;#&gt;  bus,Ham,98.28659897194729,Dataset
2024-08-24 00:16:55.081722,Historical Ingestion,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...,Ham,92.22084245489884,Dataset
2024-11-26 11:04:55.081722,Historical Ingestion,I asked sen to come chennai and search for job.,Ham,97.05401136664256,Dataset
2024-09-13 17:54:55.081722,Historical Ingestion,K do I need a login or anything,Ham,89.79035170649463,Dataset
2024-04-02 21:41:55.081722,Historical Ingestion,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please cal,Spam,96.66328475929804,Dataset
2024-09-02 20:11:55.081722,Historical Ingestion,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I ne,Spam,98.87795988966116,Dataset
2024-08-29 06:49:55.081722,Historical Ingestion,"Sorry, I'll call later",Ham,97.2450960835914,Dataset
2025-10-22 19:52:55.081722,Historical Ingestion,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,Ham,87.20826017723877,Dataset
2024-07-21 12:09:55.081722,Historical Ingestion,Yup... From what i remb... I think should be can book... ,Ham,93.18792504408248,Dataset
2026-01-18 03:54:55.081722,Historical Ingestion,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,Ham,90.8649404094546,Dataset
2025-10-16 19:38:55.081722,Historical Ingestion,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizz,Ham,98.64787717008468,Dataset
2024-05-20 01:04:55.081722,Historical Ingestion,When did dad get back.,Ham,91.6615501552784,Dataset
2024-03-17 19:17:55.081722,Historical Ingestion,Boo. How's things? I'm back at home and a little bored already :-(,Ham,89.77707049670163,Dataset
2025-02-17 08:17:55.081722,Historical Ingestion,Remember on that day..,Ham,96.5388444286693,Dataset
2025-05-04 00:49:55.081722,Historical Ingestion,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan ,Ham,87.16448921974632,Dataset
2025-03-19 16:23:55.081722,Historical Ingestion,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash awai",Spam,96.84876920404058,Dataset
2025-03-12 11:50:55.081722,Historical Ingestion,R u sure they'll understand that! Wine * good idea just had a slurp!,Ham,98.42901201412668,Dataset
2024-03-13 06:13:55.081722,Historical Ingestion,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",Ham,87.76552968159535,Dataset
2024-11-08 11:39:55.081722,Historical Ingestion,Midnight at the earliest,Ham,93.94811685205828,Dataset
2025-06-12 19:58:55.081722,Historical Ingestion,Home so we can always chat,Ham,89.64998772388492,Dataset
2025-06-06 19:42:55.081722,Historical Ingestion,Might ax well im there.,Ham,99.21833055098176,Dataset
2025-10-14 19:13:55.081722,Historical Ingestion,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-,Ham,94.67058591896188,Dataset
2025-10-13 05:44:55.081722,Historical Ingestion,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal,Spam,96.13444998178625,Dataset
2024-08-29 09:46:55.081722,Historical Ingestion,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonel,Ham,97.70784980658344,Dataset
2025-10-16 07:23:55.081722,Historical Ingestion,I think i am disturbing her da,Ham,91.79990281201242,Dataset
2024-10-02 08:17:55.081722,Historical Ingestion,Hey check it da. I have listed da.,Ham,99.12028737800182,Dataset
2024-06-14 16:10:55.081722,Historical Ingestion,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k ",Ham,85.26141165858408,Dataset
2025-07-25 22:17:55.081722,Historical Ingestion,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She c",Ham,87.30228305407852,Dataset
2025-07-18 01:44:55.081722,Historical Ingestion,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so,Ham,91.4585088481804,Dataset
2024-09-12 23:05:55.081722,Historical Ingestion,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27,Spam,93.57767756927151,Dataset
2024-12-03 23:27:55.081722,Historical Ingestion,What is this 'hex' place you talk of? Explain!,Ham,91.35028504314852,Dataset
2025-04-10 08:56:55.081722,Historical Ingestion,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month appr,Ham,85.95979221086473,Dataset
2025-11-08 01:28:55.081722,Historical Ingestion,WHAT TIME U WRKIN?,Ham,91.62690589286372,Dataset
2024-08-04 17:27:55.081722,Historical Ingestion,Ok. Me watching tv too.,Ham,85.79423722960821,Dataset
2026-01-12 19:41:55.081722,Historical Ingestion,He says hi and to get your ass back to south tampa (preferably at a kegger),Ham,96.04360186098502,Dataset
2024-04-26 15:08:55.081722,Historical Ingestion,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite",Spam,99.15699968012044,Dataset
2025-05-24 08:34:55.081722,Historical Ingestion,Just sent it. So what type of food do you like?,Ham,88.06358156325649,Dataset
2025-12-09 13:13:55.081722,Historical Ingestion,"Evening * v good if somewhat event laden. Will fill you in, don't you worry ‰Û_ Head * ok but throat",Ham,97.80670396388692,Dataset
2024-02-07 05:34:55.081722,Historical Ingestion,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ..,Ham,93.93361647094784,Dataset
2024-11-29 18:09:55.081722,Historical Ingestion,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC ,Spam,99.25364382886828,Dataset
2025-08-26 12:24:55.081722,Historical Ingestion,"There're some people by mu, I'm at the table by lambda",Ham,96.16640398290455,Dataset
2024-06-29 09:53:55.081722,Historical Ingestion,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins va,Spam,95.89145800959176,Dataset
2026-01-13 01:09:55.081722,Historical Ingestion,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu e",Ham,87.40003429505904,Dataset
2026-01-11 21:44:55.081722,Historical Ingestion,Are you not around or just still asleep? :V,Ham,88.3910989291017,Dataset
2025-09-19 08:16:55.081722,Historical Ingestion,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of yo",Ham,98.46328895179316,Dataset
2024-06-02 10:01:55.081722,Historical Ingestion,Play w computer? Aiyah i tok 2 u lor?,Ham,88.57991148430798,Dataset
2024-11-28 04:22:55.081722,Historical Ingestion,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahe,Ham,95.42123545371176,Dataset
2025-05-21 07:05:55.081722,Historical Ingestion,There's no point hangin on to mr not right if he's not makin u happy,Ham,87.68859935886778,Dataset
2025-02-20 20:13:55.081722,Historical Ingestion,Have you got Xmas radio times. If not i will get it now,Ham,94.94396010219404,Dataset
2025-07-24 14:12:55.081722,Historical Ingestion,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the ,Spam,94.3697702021436,Dataset
2024-09-09 08:40:55.081722,Historical Ingestion,East coast,Ham,89.95500817436022,Dataset
2024-09-06 02:46:55.081722,Historical Ingestion,I not at home now lei...,Ham,88.44601921312577,Dataset
2024-05-11 07:55:55.081722,Historical Ingestion,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from t,Ham,95.60352722145132,Dataset
2024-10-14 11:20:55.081722,Historical Ingestion,So when do you wanna gym harri,Ham,88.39701270438279,Dataset
2024-05-22 03:31:55.081722,Historical Ingestion,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he ,Ham,89.00884232121741,Dataset
2024-07-04 04:00:55.081722,Historical Ingestion,"Come to mu, we're sorting out our narcotics situation",Ham,95.4100439541474,Dataset
2024-02-07 04:27:55.081722,Historical Ingestion,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day t,Spam,99.59635833734934,Dataset
2024-11-03 22:12:55.081722,Historical Ingestion,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchar,Ham,91.582705915922,Dataset
2025-12-05 17:14:55.081722,Historical Ingestion,Ok,Ham,94.96353025009884,Dataset
2024-08-26 20:14:55.081722,Historical Ingestion,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg ,Spam,94.0908897832586,Dataset
2025-07-20 06:14:55.081722,Historical Ingestion,It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900),Ham,88.02703475473832,Dataset
2024-10-28 13:28:55.081722,Historical Ingestion,What time is ur flight tmr?,Ham,86.53689859863657,Dataset
2024-11-14 00:00:55.081722,Historical Ingestion,Y bishan lei... I tot Ì_ say lavender? ,Ham,95.26615247524956,Dataset
2025-02-07 11:29:55.081722,Historical Ingestion,Going for dinner.msg you after.,Ham,96.53678924150596,Dataset
2024-02-10 00:31:55.081722,Historical Ingestion,"Yeah, we can probably swing by once my roommate finishes up with his girl",Ham,88.34072391535115,Dataset
2024-10-13 02:04:55.081722,Historical Ingestion,"Haha just kidding, papa needs drugs",Ham,95.01610743508488,Dataset
2025-02-14 05:51:55.081722,Historical Ingestion,Yes when is the appt again?,Ham,90.00792878627962,Dataset
2025-10-01 13:43:55.081722,Historical Ingestion,Ok no prob. Take ur time.,Ham,88.61987307446388,Dataset
2025-01-25 10:53:55.081722,Historical Ingestion,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort ti,Spam,92.87404174369172,Dataset
2024-02-05 11:01:55.081722,Historical Ingestion,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too shor,Ham,93.30905602971526,Dataset
2024-05-09 05:40:55.081722,Historical Ingestion,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK åÔMORROW. C ,Ham,90.21234610797734,Dataset
2026-01-03 01:24:55.081722,Historical Ingestion,Mm so you asked me not to call radio,Ham,87.45237952020518,Dataset
2025-02-13 00:26:55.081722,Historical Ingestion,You will be in the place of that man,Ham,97.94272095963976,Dataset
2025-10-03 10:08:55.081722,Historical Ingestion,"U so lousy, run already come back then half dead... Hee...",Ham,91.63605020764868,Dataset
2025-05-06 20:37:55.081722,Historical Ingestion,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you a,Ham,92.03017646879988,Dataset
2024-02-19 16:40:55.081722,Historical Ingestion,i dnt wnt to tlk wid u,Ham,95.47269523711869,Dataset
2024-10-04 13:55:55.081722,Historical Ingestion,Great. Never been better. Each day gives even more reasons to thank God,Ham,95.41929908268258,Dataset
2024-06-21 15:27:55.081722,Historical Ingestion,"I'm in solihull, | do you want anything?",Ham,86.37509652291041,Dataset
2024-03-30 20:53:55.081722,Historical Ingestion,"Hurry up, I've been weed-deficient for like three days",Ham,90.67082366002748,Dataset
2024-07-08 02:11:55.081722,Historical Ingestion,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and m",Ham,97.05923131418372,Dataset
2025-03-31 03:28:55.081722,Historical Ingestion,We have to pick rayan macleran there.,Ham,94.80973275984309,Dataset
2024-11-07 07:10:55.081722,Historical Ingestion,So you think i should actually talk to him? Not call his boss in the morning? I went to this place l,Ham,99.32487974807582,Dataset
2024-04-15 05:35:55.081722,Historical Ingestion,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjo,Ham,92.08629555349212,Dataset
2024-06-13 00:54:55.081722,Historical Ingestion,And you! Will expect you whenever you text! Hope all goes well tomo ,Ham,87.83656728627685,Dataset
2024-04-13 03:29:55.081722,Historical Ingestion,In life when you face choices Just toss a coin not becoz its settle the question But while the coin ,Ham,85.25488152225108,Dataset
2025-11-25 19:28:55.081722,Historical Ingestion,The hair cream has not been shipped.,Ham,98.44115659976144,Dataset
2024-08-27 12:38:55.081722,Historical Ingestion,Can you do online transaction?,Ham,85.90486206723317,Dataset
2025-02-16 14:55:55.081722,Historical Ingestion,Aight should I just plan to come up later tonight?,Ham,93.85988866902204,Dataset
2024-11-21 00:50:55.081722,Historical Ingestion,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are yo,Ham,98.27507105667532,Dataset
2024-03-18 01:19:55.081722,Historical Ingestion,Congrats kano..whr s the treat maga?,Ham,85.61186541306165,Dataset
2024-05-05 16:53:55.081722,Historical Ingestion,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten sp",Ham,92.22192665743498,Dataset
2024-02-02 01:40:55.081722,Historical Ingestion,You are gorgeous! keep those pix cumming :) thank you!,Ham,91.51656462693296,Dataset
2024-08-07 01:41:55.081722,Historical Ingestion,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),Ham,94.83621192882885,Dataset
2024-07-04 20:44:55.081722,Historical Ingestion,Ranjith cal drpd Deeraj and deepak 5min hold,Ham,86.49612097002101,Dataset
2024-08-23 09:56:55.081722,Historical Ingestion,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/news",Spam,97.87722358552708,Dataset
2024-08-02 01:01:55.081722,Historical Ingestion,Just got outta class gonna go gym.,Ham,93.51560655884074,Dataset
2025-10-23 19:25:55.081722,Historical Ingestion,Is there coming friday is leave for pongal?do you get any news from your work place.,Ham,99.06714953339772,Dataset
2024-08-11 01:39:55.081722,Historical Ingestion,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have an,Ham,92.87940653895647,Dataset
2025-07-31 16:31:55.081722,Historical Ingestion,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when ",Ham,93.85539006482055,Dataset
2026-01-18 00:25:55.081722,Historical Ingestion,Is that on the telly? No its Brdget Jones!,Ham,97.0677559195937,Dataset
2025-02-04 11:54:55.081722,Historical Ingestion,Yes.. now only saw your message..,Ham,95.78923758448516,Dataset
2025-03-06 16:34:55.081722,Historical Ingestion,You have 1 new voicemail. Please call 08719181513.,Spam,93.63100612650744,Dataset
2025-04-06 07:34:55.081722,Historical Ingestion,It is only yesterday true true.,Ham,95.17525305015968,Dataset
2025-05-16 17:51:55.081722,Historical Ingestion,"\Thinking of u ;) x\""""",Ham,96.1673899458016,Dataset
2025-02-19 01:38:55.081722,Historical Ingestion,You made my day. Do have a great day too.,Ham,90.06466468797905,Dataset
2024-05-12 15:02:55.081722,Historical Ingestion,Ok. C u then.,Ham,91.00395920385398,Dataset
2025-12-16 20:27:55.081722,Historical Ingestion,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/mi,Spam,98.48062271088652,Dataset
2025-11-09 10:55:55.081722,Historical Ingestion,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTER,Ham,91.04182995084132,Dataset
2024-08-17 20:05:55.081722,Historical Ingestion,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT P,Spam,94.96581024747292,Dataset
2025-11-09 06:49:55.081722,Historical Ingestion,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,Ham,85.50533956157953,Dataset
